tweet_3249	@gadgetstouse OnePlus 9 Pro looks great. Hope that camera performance will be super awesome this time. Very soon we will able to see lots of budget friendly 5g Smartphones. Waiting. Congratulations to the winner 👍 #GTUFamily Twitter & Telegram I'd :- @AsliArindam	OnePlus	1	
tweet_3250	Upgrade/Update acer liquid e600 6421 to 6.0 Marshmallow : https://t.co/EvJmfojXfY liquid e600 1-7259.html Acer Liquid E600 Android Smartphone. Announced 2014, June. Features 3G, 5.0″ IPS LCD Capacitive Touchscreen, 8 MP Camera, Wi Fi, GPS, Bluetooth.Liquid E600	Acer	1	
tweet_3251	RT @MadhavSheth1: 5G smartphones are no more heavy. We have made #realmeX7Pro slimmer and lighter to fit our trendsetting design family. https://t.co/l1UdzNHqmw	Realme	1	
tweet_3252	So much here. Thanks to @jdbiersdorfer for sharing this smart NYT #TechTip: 4 Ways to Do More With Your Smartphone Camera. If you are still using your phone’s camera only for selfies and quick videos, you’re barely touching its potential. https://t.co/s4ms6xnM1y --Mitch		0	
tweet_3253	It's game day for @SCMensBall as they head up to KC to take on the Eagles! ⌚️7:30pm at Avila 📍Kansas City, Mo. 📺https://t.co/GHYIjZsiQd 📻95.9 FM 🎙️@vikingbuilder 📲KSOK smartphone app 📈https://t.co/lanDzWQWK1 https://t.co/xCgFtgYZ43		0	
tweet_3254	RT @MadhavSheth1: We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	Realme	1	
tweet_3255	Equipped with Dual-Cell Technology IQOO 9 Smartphone Will Launch in Second Half of the year: Tech Tipster Report https://t.co/pysoVCwOn0 via @786 - Latest Tech News, Phone Reviews, Gaming News #iqoo9 #innovation #Digital #Tech786 #TechNews #iqoo3	iqoo(Vivo)	1	
tweet_3256	RT @MadhavSheth1: 5G smartphones are no more heavy. We have made #realmeX7Pro slimmer and lighter to fit our trendsetting design family. https://t.co/l1UdzNHqmw	Realme	1	
tweet_3257	Itel A47 Budget Smartphone With Dual Cameras Launched in India https://t.co/jjsfjELzTI	Itel	1	
tweet_3258	RT @MadhavSheth1: We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	Realme	1	
tweet_3259	RT @vinodsapra76: @MadhavSheth1 You are the pioneers of 64 MP Smartphone Camera technology in India. #realmeX7Pro #XperienceTheFuture #realme @MadhavSheth1 Join🕊️ @cuteushakumari @handsomeraaj @rajeshsapra @ramsapra54 @mintoosapra	Realme	1	
tweet_3260	@MadhavSheth1 You are the pioneers of 64 MP Smartphone Camera technology in India. #realmeX7Pro #XperienceTheFuture #realme @MadhavSheth1 Join🕊️ @cuteushakumari @handsomeraaj @rajeshsapra @ramsapra54 @mintoosapra	Realme	1	
tweet_3261	@MadhavSheth1 We are the pioneers of 64MP Smartphone Camera technology in India. #realmeX7Pro	Realme	1	
tweet_3262	RT @MadhavSheth1: We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	Realme	1	
tweet_3263	RT @TECH_roiter: Upcoming Xiaomi Mid-range 5G smartphone Specifications : ☑️ OLED display ☑️ Single punch hole ☑️ Snapdragon sm7350 ☑️ 64MP rear camera with 5x zoom May be Redmi Note 10 pro series or Redmi K40 series? #redminote10pro #redmik40 #redmi https://t.co/DOSAp6ZIkm	Xiaomi	1	
tweet_3264	RT @MadhavSheth1: We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	Realme	1	
tweet_3265	QT @MadhavSheth1: We are the pioneers of 64 MP Smartphone Camera technology in India ☑️ #realmeX7Pro #XperienceTheFuture #realme @MadhavSheth1 Join. @KajolSaxena7 @Chhbi777 @the_pride_grv ; We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	Realme	1	
tweet_3266	Samsung Galaxy S21 Ultra 5G. The Dream Smartphone.	Samsung	1	
tweet_3267	@MadhavSheth1 We are the pioneers of 64 MP Smartphone Camera technology in India ☑️ #realmeX7Pro #XperienceTheFuture #realme @MadhavSheth1 Join. @KajolSaxena7 @Chhbi777 @the_pride_grv	Realme	1	
tweet_3268	RT @mi6rogue: Vulnerabilities in 5G Protocols Put Smartphone Users at Risk ofAttacks: According to information security researchers from Positive Technologies, some 5G networks are at risk of attacks due to long-standing vulnerabilities in… https://t.co/6F7XONJXBE https://t.co/L2yu6dda8r https://t.co/bQ7KBQUMLq		-1	
tweet_3269	RT @MadhavSheth1: 5G smartphones are no more heavy. We have made #realmeX7Pro slimmer and lighter to fit our trendsetting design family. https://t.co/l1UdzNHqmw	Realme	1	
tweet_3270	RT @brosphoneparts: What are their major differences? 🤔 As always #BrosPhoneparts arrives to clear this one out too. 😉⚡ #PhoneRepair #PhonePart #PhoneScreen #Brokenscreen #iPhone #Android #Apple #Samsung #LG #Pixel #Flex #Charger #Camera #Smartphone #Tip #Fact #Electronics #Shipping https://t.co/lKGZInhDE0	Apple, Samsung, Pixel, LG, Flex	0	
tweet_3271	@MadhavSheth1 We are the pioneers of 64MP Smartphone Camera technology in India #realmeX7Pro #XperienceTheFuture #realme @MadhavSheth1	Realme	1	
tweet_3272	Lantronix is now selling a Snapdragon 888 mobile hardware dev kit, but with a $1,349 starting price it's truly aimed at developers and not just folks looking for a single board computer featuring Qualcomm's new smartphone processor.	Lantronix	1	
tweet_3273	Black Shark 4 : le smartphone gaming sous Snapdragon 888 imminent https://t.co/sa5LZuNnbC #wordpress #feedly	Black shark (Xiaomi )	1	
tweet_3274	What are their major differences? 🤔 As always #BrosPhoneparts arrives to clear this one out too. 😉⚡ #PhoneRepair #PhonePart #PhoneScreen #Brokenscreen #iPhone #Android #Apple #Samsung #LG #Pixel #Flex #Charger #Camera #Smartphone #Tip #Fact #Electronics #Shipping https://t.co/lKGZInhDE0	Apple, Samsung, Pixel, LG, Flex	0	
tweet_3275	We cover several brands and models... From newest to the oldest models. Order yours now in https://t.co/O8pK8n10zy😉⚡ #PhoneRepair #PhonePart #PhoneScreen #Brokenscreen #iPhone #Android #Apple #Samsung #LG #Pixel #Flex #Charger #Camera #Smartphone #Fact #Electronics #Shipping https://t.co/Bc3o8XaNpF	Apple, Samsung, Pixel, LG, Flex	0	
tweet_3276	QT @MadhavSheth1: We are the pioneers of quad smartphone camera  technology. Btw 💛u @realmemobiles @MadhavSheth1 #realmeX7Pro #ExperienceTheFuture ; We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	Realme	1	
tweet_3277	RT @iamFRANQ: Samsung is predicted to launch a new mid-range smartphone this February. It is known that the phone is the Galaxy A72 4G > https://t.co/ipR8GQTYjo Mikel | #Clubhouse | Mustafi | Obasanjo | Chloe | Halle | BREAKING NEWS | Myanmar | #XRPCommunity | The North | Elon Musk	Samsung	1	
tweet_3278	RT @MadhavSheth1: We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	Realme	1	
tweet_3279	Samsung is predicted to launch a new mid-range smartphone this February. It is known that the phone is the Galaxy A72 4G > https://t.co/ipR8GQTYjo Mikel | #Clubhouse | Mustafi | Obasanjo | Chloe | Halle | BREAKING NEWS | Myanmar | #XRPCommunity | The North | Elon Musk	Realme	1	
tweet_3280	Samsung has confirmed that a trio of affordable smartphones are coming to the UK soon, with the Samsung Galaxy A32 5G being the clear star, but the Galaxy A12 and Samsung Galaxy A02s also landing for those who want something even cheaper. https://t.co/j5AkHYjuyT	Samsung	1	
tweet_3281	HMD Global Might Launch Affordable 5G Smartphones in India https://t.co/efWnIbmzY8	HMD Global (Nokia)	0	
tweet_3282	RT @letsgodigitalNL: Samsung Galaxy A-Series smartphone with rotating camera https://t.co/ZePbHF0zIh - Samsung Galaxy A82 with rotating pop-up camera. 3D product renders by @CConceptCreator 🇳🇱 #Samsung #SamsungGalaxyA82 #SamsungA82 #GalaxyA82 https://t.co/HWoFwnMlp1	Samsung	1	
tweet_3283	Itel A47 Budget Smartphone With Dual Rear Cameras Launched in India: Price, Specifications Itel A47 with a 5.5-inch HD+ full-screen display and 3,020mAh battery has been launched in India. It is a budget-friendly smartphone priced at Rs 5,499. It will be available on Amazon … https://t.co/ooSZ0DnM9Z	Itel 	1	
tweet_3284	Itel A47 Budget Smartphone With Dual Cameras Launched in India https://t.co/rU7nLRfe2D	Itel 	1	
tweet_3285	RT @MadhavSheth1: 5G smartphones are no more heavy. We have made #realmeX7Pro slimmer and lighter to fit our trendsetting design family. https://t.co/l1UdzNHqmw	Realme	1	
tweet_3286	RT @MadhavSheth1: 5G smartphones are no more heavy. We have made #realmeX7Pro slimmer and lighter to fit our trendsetting design family. https://t.co/l1UdzNHqmw	Realme	1	
tweet_3287	QT @MadhavSheth1: We are the Pioneer of 64 mp smartphone camera technology in india #realmeX7Pro #XperienceTheFuture @MadhavSheth1 ; We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	Realme	1	
tweet_3288	📷 Smartphone Samsung Galaxy A51 128GB Branco 4G - 4GB RAM 6,5” Câm. Quádrupla + Câm. Selfie 32MP https://t.co/qNQNQvBD8L	Samsung	1	
tweet_3289	Smartphone Samsung Galaxy A51 128GB Branco 4G - 4GB RAM 6,5” Câm. Quádrupla + Câm. Selfie 32MP https://t.co/PvtkJy78bu	Samsung	1	
tweet_3290	Upgrade/Update acer liquid e700 6420 to 6.0 Marshmallow : https://t.co/EvJmfojXfY liquid e700-7259.html Acer Liquid E700 Android Smartphone. Announced 2014, June. Features 3G, 5.0″ IPS LCD Capacitive Touchscreen, 8 MP Camera, Wi Fi, GPS, Bluetooth.Liquid E700	Acer	1	
tweet_3291	QT @MadhavSheth1: We are the pioneers of 64 MP Smartphone Camera technology in India. #realmeX7Pro ; We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	Realme	1	
tweet_3292	Samsung has confirmed that a trio of affordable smartphones are coming to the UK soon, with the Samsung Galaxy A32 5G being the clear star, but the Galaxy A12 and Samsung Galaxy A02s also landing for those who want something even cheaper. https://t.co/Ymz6AFUOhl	Samsung	1	
tweet_3293	Poco M3 is set to launch By Tomorrow via Flipkart @12AM: Know Flipkart Price, Features- Tech786 https://t.co/Ygwjjry40H via @786 - Latest Tech News, Phone Reviews, Gaming News #POCOM3 #poco #Smartphones #Tech786 #TechNews	Poco	0	
tweet_3294	RT @MadhavSheth1: 5G smartphones are no more heavy. We have made #realmeX7Pro slimmer and lighter to fit our trendsetting design family. https://t.co/l1UdzNHqmw	Realme	1	
tweet_3295	Various #5G announcements have already made their way at #CES2021. From new 5G smartphones from #Motorola and TCL, 5G-equipped notebooks from #HP, #Dell, and #Lenovo to 5G integration into smart cars and drone-based delivery services from #Verizon 5G is all set to shape 2021. https://t.co/o6gqPzJ3KM	Motorola, TCL, Dell, HP. Lenovo	1	
tweet_3296	RT @t0nit0ne: You can’t afford anything? Okay valid reason for not wanting to spend money, but that’s not a valid reason for dismissing the day altogether. Video calling is free if you have a smartphone and WiFi. Plan a digital movie date, get creative! Write a romantic letter!		0	
tweet_3297	RT @Anime: Suppose a Kid From the Last Dungeon Boonies Moved to a Starter Town and Got A Smartphone Game. https://t.co/YhTD3ClBZW		0	
tweet_3298	Samsung Files Patent For Smartphone With Surprising Camera Setup https://t.co/Uc4GJ35wIp #Samsung #Android #news #smartphones #like4like #likeforlike #techblog #technews #futuretechnology #iPhone #5G #world https://t.co/Uc4GJ35wIp	Samsung, Iphone(Apple)	1,0	
tweet_3299	RT @MadhavSheth1: 5G smartphones are no more heavy. We have made #realmeX7Pro slimmer and lighter to fit our trendsetting design family. https://t.co/l1UdzNHqmw	Realme 	1	
tweet_3300	Itel A47 Budget Smartphone With Dual Cameras Launched in India https://t.co/K31n76g5eL	Itel 	1	
tweet_3400	Itel A47 Budget Smartphone With Dual Rear Cameras Launched in India: Price, Specifications https://t.co/TLcrSHANNJ	Itel	0	
tweet_3401	RT @jimmyg: More than two billion people regularly use smartphones with ARM processors. This revolution began nearly 30 years ago with the first ARM-powered handheld computer. Here’s my story of what it was like to be there on Day 1 when the first Apple Newton PDA went on sale. [thread] https://t.co/18NLt0eNi7	Apple	1	
tweet_3402	Samsung patents a smartphone design with rotatable pop-up camera module. #Samsung https://t.co/TcCQeiG2kg	Samsung	0	
tweet_3403	RT @AbdulkarimNatto: A useful application for engineers! This app uses Artificial Intelligence (AI) to count items captured by you're smartphone camera. There are many templates to choose from depending on what you're trying to count. Anything from steel bars, concrete block…https://t.co/xhTJ7fGGL4			
tweet_3404	POCO M3 smartphone is launching in India on... https://t.co/fGzTx5aQYA #POCOM3 #Android #Camera #Budget #smartphones #POCO #gadgets	Poco	0	
tweet_3405	RT @Fabriziobustama: The Future is now. #AugmentedReality #MixedReality #VirtualReality #IoT #5G #Tech #Smartphones #innovation Cc: @FrRonconi @LouisSerge @gvalan @KanezaDiane @sebbourguignon @fogle_shane @Dahl_Consult @PawlowskiMario @archonsec @baski_LA @CurieuxExplorer @achyutaghosh @techpearce2 https://t.co/ixkNz0M93F			
tweet_3406	Mi 10i 128 GB, 6 GB RAM, Atlantic Blue, Smartphone Mi 10i 128 GB, 6 GB RAM, Atlantic Blue, SmartphoneKey Features 108 MP Rear Camera Qualcomm Snapdragon 750G Processor 5G Ready 120 Hz Intelligent AdaptiveSync Display 4820 mAh Battery with 33... https://t.co/gW5d4M0MpR	Xiaomi	0	
tweet_3407	Itel A47 Budget Smartphone With Dual Cameras Launched in India https://t.co/I4UvgfOoqj https://t.co/j2shxxCUoE	Itel	0	
tweet_3408	RT @techSumania: POCO M3 is tipped to launch in India in February The smartphone’s Indian variant received the TUV Rheinland certification last month POCO M3 specs include the Snapdragon 662 SoC and 6,000mAh battery @IndiaPOCO source @91mobiles https://t.co/oFoYoeSkc4	Poco	0	
tweet_3409	RT @savincomuk: The wait is finally over! Samsung launched it's awaited Samsung Galaxy S21 series last month and we have reviewed all 3 phones just for you. Read the details in our latest article: https://t.co/xPzX5AZZ8p #5g #telecoms #simcard #smartphone #mobile #telecoms #samsung #galaxys21	Samsung	0	
tweet_3410	LG Velvet 5G Getting Stable Android 11 Update: Reports https://t.co/ZZdHAVj7nK LG Velvet 5G is receiving the stable Android 11 update, as per reports. The Android 11 beta built for the smartphone was released last month and the s	LG	1	
tweet_3411	The wait is finally over! Samsung launched it's awaited Samsung Galaxy S21 series last month and we have reviewed all 3 phones just for you. Read the details in our latest article: https://t.co/xPzX5AZZ8p #5g #telecoms #simcard #smartphone #mobile #telecoms #samsung #galaxys21	Samsung	0	
tweet_3412	@MadhavSheth1 We are the pioneers of 64MP Smartphone Camera technology in India. #realmeX7Pro #XperienceTheFuture #realme	Realme	1	
tweet_3413	Itel A47 Budget Smartphone With Dual Cameras Launched in India https://t.co/HtzW6W803E	Itel	0	
tweet_3414	QT @ARoseofjoy: ITS PRONOUNCED WIFI RALPH ; The pink hedgehog nodded, stopping in a small park. Then she showed to the echidna a phone. ❝ This is a smartphone! With this you can call people, play games, and access to the internet! ❞ https://t.co/8SQ8AYb03A			
tweet_3415	#New smartphones #Gaming phone https://t.co/Zk6Fb9Ze9J			
tweet_3416	QT @MadhavSheth1: 🇮🇳Part 2/3 of Giveaway ☑️ Answer :- We are the pioneers of 6️⃣4️⃣Ⓜ️🅿️ Smartphone Camera technology in India. #XperienceTheFuture #realmeX7Pro @MadhavSheth1 @realmemobiles ; We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	Realme	1	
tweet_3417	@MadhavSheth1 64MP 🇮🇳Part 2/3 of Giveaway ☑️ Answer :- We are the pioneers of 6️⃣4️⃣Ⓜ️🅿️ Smartphone Camera technology in India. #XperienceTheFuture #realmeX7Pro @MadhavSheth1 @realmemobiles	Realme	1	
tweet_3418	RT @t0nit0ne: You can’t afford anything? Okay valid reason for not wanting to spend money, but that’s not a valid reason for dismissing the day altogether. Video calling is free if you have a smartphone and WiFi. Plan a digital movie date, get creative! Write a romantic letter!			
tweet_3419	RT @MadhavSheth1: 5G smartphones are no more heavy. We have made #realmeX7Pro slimmer and lighter to fit our trendsetting design family. https://t.co/l1UdzNHqmw	Realme	1	
tweet_3420	LG Brings New App To Pair Smartphones With Windows 10 https://t.co/IPRe61CEbq #LG #Android #news #smartphones #like4like #likeforlike #techblog #technews #futuretechnology #iPhone #5G #world #gadgets #engineering #electronics #internet #techhacks #media	LG	1	
tweet_3421	RT @ElethornVincent: Today, the made-in-Normandie mobile game @MonstrousHotel of Monsters is out ! It's free and it's on @Playstore and @AppStore , try it out ! #mobilegames #mobilegaming #smartphone #iPhone			
tweet_3422	Total Wireless LG Rebel 4 4G LTE Prepaid Smartphone (Locked) – Black – 16GB – Sim Card Included – CDMA https://t.co/bIe1og3Lre #mobilephones #News #IndustryNews #LatestNews #LatestIndustryNews #PRNews			
tweet_3423	Black Shark 4 : le smartphone gaming sous Snapdragon 888 imminent https://t.co/MkUBDSDK8s			
tweet_3424	QT @TlKALECHlDNA: The pink hedgehog nodded, stopping in a small park. Then she showed to the echidna a phone. ❝ This is a smartphone! With this you can call people, play games, and access to the internet! ❞ https://t.co/8SQ8AYb03A ; Ah. Station Square. This would be her first time walking through It in her physical form, blue eyes wide with awe at the sights and sounds of the city. It would never cease to amaze her how different things were in a matter of years. “ It is busy ! There are so many people - “ https://t.co/z8o9QNii7Y			
tweet_3425	New Samsung Galaxy A52 and A72 5G press renders confirm premium design The so-called bezel-less design has become standard for today's smartphones, regardless of whether or not they belong to the high-tier. The Galaxy A52 and A72 5G are just two of those… https://t.co/5ULzsarcdR https://t.co/5uBPpVgGd7	Samsung	1	
tweet_3426	QT @mrdigital_ng: Huge RAM, big battery and a good mediatek processor makes this budget smartphone sound really promising tbh. What do you guys think? ; Smartphone brand Vivo has expanded its Y-series with the release of Vivo Y20G. In India, the device has been priced at Rs 14,990 for its 6 GB RAM +128 GB storage variant. https://t.co/7NW8SNo9Go	Vivo	1	
tweet_3427	Itel A47 Budget Smartphone With Dual Cameras Launched in India https://t.co/l73mdHV4Zh	Itel	0	
tweet_3428	RT @Pocketnow: Black Shark 4 gaming smartphone surfaces on TENAA certification site https://t.co/R0NX7zJTRK	Xiaomi 	0	
tweet_3429	OPPO Reno5 Pro+ 5G global launch is close as it appears in Global Certification Forums' (GCF) database | See detailed specs: https://t.co/hR7LLe0fD0 #Android #Smartphones #Pakistan #India #OPPO https://t.co/NTmmw6gctD	Oppo	0	
tweet_3430	Itel A47 Budget Smartphone With Dual Cameras Launched in India https://t.co/owOkalilDe	Itel	0	
tweet_3431	Itel A47 Budget Smartphone with Dual Cameras Launched in India https://t.co/EA15KTCnEu	Itel	0	
tweet_3432	Black Shark 4 Passes Through TENAA https://t.co/ST1K9tHUGd #BlackShark4 #Android #news #smartphones #like4like #likeforlike #techblog #technews #futuretechnology #iPhone #5G #world #gadgets #engineering #electronics #internet #techhacks #media https://t.co/6KK93bvtfa	Xiaomi 	0	
tweet_3433	BOYA by M1 Lavalier Microphone for Smartphones Canon Nikon DSLR Cameras Camcorders Audio Recorder PC https://t.co/ueO6yNiBix			
tweet_3434	RT @MadhavSheth1: 5G smartphones are no more heavy. We have made #realmeX7Pro slimmer and lighter to fit our trendsetting design family. https://t.co/l1UdzNHqmw	Realme	1	
tweet_3435	RT @MadhavSheth1: 5G smartphones are no more heavy. We have made #realmeX7Pro slimmer and lighter to fit our trendsetting design family. https://t.co/l1UdzNHqmw	Realme	1	
tweet_3436	Black Shark 4 Passes Through TENAA https://t.co/ST1K9tHUGd #BlackShark4 #Android #news #smartphones #like4like #likeforlike #techblog #technews #futuretechnology #iPhone #5G #world #gadgets #engineering #electronics #internet #techhacks #media	Xiaomi	0	
tweet_3437	Black Shark 4 gaming smartphone surfaces on TENAA certification site https://t.co/9RFQstB1A0	Xiaomi	0	
tweet_3438	#becausewebsitematters Itel A47 Budget Smartphone With Dual Rear Cameras Launched in India: Price, Specifications https://t.co/gdCMk4CaKs via @4dollarwebsite https://t.co/MsPn7votNC	Itel	0	
tweet_3439	The post Nubia RedMagic 5S, το καλύτερο gaming smartphone μέχρι σήμερα! https://t.co/dN1fdUu6K3	zte	0	
tweet_3440	📱Samsung Galaxy A-Series smartphone with rotating camera Via letsgodigital 📲Samsung Galaxy A82 with rotating pop-up camera. #SamsungGalaxyA82 #SamsungA82 #GalaxyA82 #SamsungExynos #Exynos2100 #Exynos21005G #SamsungExynos10805G #Exynos1080 #Exynos10805G #Techsinghboy https://t.co/0NLZSwg0V3	samsung	0	
tweet_3441	RT @TechnicalGuruji: Samsung Galaxy S21 & S21+ Unboxing & First Look | Epic Game-Changer Smartphones | 5G🔥🔥🔥 https://t.co/TIPH5XIsao via @YouTubeIndia @SamsungIndia	samsung	0	
tweet_3442	Itel A47 Budget Smartphone With Dual Rear Cameras Launched in India: Price, Specifications https://t.co/4mBc7puu3q via @i11thsiddharth #iam11thsiddharth https://t.co/kVVhodKxp3	itel	0	
tweet_3443	The @Aspera R9: An Indestructible Smartphone https://t.co/Rp0oWfL0Es #teckexperts #Apple #5g #Crypto #EndSARS #Binance #tech #technews Elon Musk #technology #fintech #startups #bitcoin #AI #designtwitter #blockchain	aspera	1	
tweet_3444	Samsung has confirmed that a trio of affordable smartphones are coming to the UK soon, with the Samsung Galaxy A32 5G being the clear star, but the Galaxy A12 and Samsung Galaxy A02s also landing for those who want something even cheaper. https://t.co/REvz4YUP3x	samsung	1	
tweet_3445	RT @MadhavSheth1: We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	realme	1	
tweet_3446	HMD global may soon launch affordable 5G smartphones in india know details aaaq– News18 Hindi https://t.co/izMHn8cVuh			
tweet_3447	RT @MadhavSheth1: We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	realme	1	
tweet_3448	QT @MadhavSheth1: We are pioneers of Ultra 64MP mode Smartphone Camera technology in India. #realmeX7Pro #XperienceTheFuture Hope to win this time 😞🌏🌍❤⚡ #realmeX7Pro #XperienceTheFuture #realme @MadhavSheth1 @realmemobiles Tag @hbd @mdjahid_hb @mbachidi3 @chilled_Sup ; We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	realme	1	
tweet_3449	RT @letsgodigitalNL: Samsung Galaxy A-Series smartphone with rotating camera https://t.co/ZePbHF0zIh - Samsung Galaxy A82 with rotating pop-up camera. 3D product renders by @CConceptCreator 🇳🇱 #Samsung #SamsungGalaxyA82 #SamsungA82 #GalaxyA82 https://t.co/HWoFwnMlp1	samsung	0	
tweet_3450	@MadhavSheth1 We are pioneers of Ultra 64MP mode Smartphone Camera technology in India. #realmeX7Pro #XperienceTheFuture Hope to win this time 😞🌏🌍❤⚡ #realmeX7Pro #XperienceTheFuture #realme @MadhavSheth1 @realmemobiles Tag @hbd @mdjahid_hb @mbachidi3 @chilled_Sup	realme	1	
tweet_3451	Google Pixel 5 vs Pixel 4 vs Pixel 4 XL 👉https://t.co/EBIZQPvcKB What’s the difference?😍🔥 #Google #Pixel #4Xl #Smartphone #Features #Design #Sleek #Elegant #Cameras #Audio #Performance #BatteryLife #Tech #Clicon #The_Clicon #The_Robot_Magazine https://t.co/nqoPBQIQsq	google	0	
tweet_3452	Xiaomi isn't the only company that's trying out , as suggested by filed patents. Korean giant is also trying to figure out the perfect smartphone camera design, in order for a phone's display to be completely free of notches and punch-hole cameras, while s https://t.co/99ZST4tbAQ	xiaomi	1	
tweet_3453	QT @MadhavSheth1: ANSWER :- We are the pioneers of Sony (IMX686) 64MP Smartphone Camera technology in India. #FutureX #XperienceTheFuture #realmeX7Pro #realme @MadhavSheth1 @realmemobiles @realmeLink BIGGEST WISH TO WIN 😍💛 ; We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	realme	1	
tweet_3454	Upgrade/Update acer liquid x1 6419 to 6.0 Marshmallow : https://t.co/EvJmfojXfY liquid x1-7259.html Acer Liquid X1 Android Smartphone. Announced 2014, June. Features 3G, 5.7″ IPS LCD Capacitive Touchscreen, 13 MP Camera, Wi Fi, GPS, Bluetooth.Liquid X1	acer	0	
tweet_3455	@MadhavSheth1 ANSWER :- We are the pioneers of Sony (IMX686) 64MP Smartphone Camera technology in India. #FutureX #XperienceTheFuture #realmeX7Pro #realme @MadhavSheth1 @realmemobiles @realmeLink BIGGEST WISH TO WIN 😍💛	realme	1	
tweet_3456	@MadhavSheth1 ANSWER :- We are the pioneers of Sony (IMX686) 64MP Quad Smartphone Camera technology in India. #FutureX #XperienceTheFuture #realmeX7Pro #realme @MadhavSheth1 @realmemobiles @realmeLink BIGGEST WISH TO WIN 😍💛	realme	1	
tweet_3457	A useful application for engineers! This app uses Artificial Intelligence (AI) to count items captured by you're smartphone camera. There are many templates to choose from depending on what you're trying to count. Anything from steel bars, concrete block…https://t.co/xhTJ7fGGL4			
tweet_3458	@dha_yur Tecno F1-5″ Screen -8gb Rom + 1gb Ram – 5mp + 2mp Camera – Android 8.1 Oreo – 2000mah ✅ When it comes to low budget smartphones the Tecno F1 is a nice design and  good looking device with 18:9 aspect ratio. ✅ Now for Only: #25,000 🛒 https://t.co/dL9pFOjrWu https://t.co/Vzabkleeg0	Tecno	1	
tweet_3459	@hassandan9 Tecno F1-5″ Screen -8gb Rom + 1gb Ram – 5mp + 2mp Camera – Android 8.1 Oreo – 2000mah ✅ When it comes to low budget smartphones the Tecno F1 is a nice design and  good looking device with 18:9 aspect ratio. ✅ Now for Only: #25,000 🛒 https://t.co/dL9pFOjrWu https://t.co/xYyjhgbHno	Tecno	1	
tweet_3460	RT @MadhavSheth1: We are the pioneers of ____ Smartphone Camera technology in India. Part 2/3 of giveaway, RT & reply using #realmeX7Pro. Answer all correctly to win one. #XperienceTheFuture https://t.co/DVE2Hg47Qv	Realme	1	
tweet_3461	RT @maknacancer: Get your cameras and smartphones ready! In collaboration with @Menara_KL, we will be lighting up the prestigious Malaysian landmark to support those who are battling cancer worldwide. Capture this momentous event and tag us @maknacancer #IAmAndIWill #WorldCancerDay https://t.co/YhDq5ipxX4			
tweet_3462	@MadhavSheth1 ➡️ We are the pioneers of FUTURE Smartphone Camera technology in India ✅ #realmeX7Pro 💜🧡💝💝✨✨❤️💓🤩💙😃 #XperienceTheFuture 💜🧡💝✨💓❣️💙😃 #realme 💜💝💝✨❣️💓😃💙🧡 🧡🤍💚 @MadhavSheth1 🧡🤍💚 @realmemobiles	Realme	1	
